"2章 土工 ⑨ 安定処理工(自走式土質改良工)","(1)自走式土質改良機設置(撤去) 1台1回当り単価表","名称","規格","単位","数量","摘要",""
"13章 道路維持修繕 排水構造物清掃工 -1 管渠清掃、側溝清掃及び集水桝清掃(組合せ作業)","単価表(2)集水桝清掃作業(組合せ作業) 100個当り単価表","名称","規格","単位","数量","摘要",""
"13章 道路維持修繕 排水構造物清掃工 -1 管渠清掃、側溝清掃及び集水桝清掃(組合せ作業)","単価表(2)集水桝清掃作業(組合せ作業) 100個当り単価表","土木一般世話役","","人","(\#5.1)×T₂/T×1/N×100","表5.1",""
"13章 道路維持修繕 排水構造物清掃工 -1 管渠清掃、側溝清掃及び集水桝清掃(組合せ作業)","単価表(2)集水桝清掃作業(組合せ作業) 100個当り単価表","普通作業員","","","(\#5.1)×T₂/T×1/N×100","表5.1",""
"13章 道路維持修繕 排水構造物清掃工 -1 管渠清掃、側溝清掃及び集水桝清掃(組合せ作業)","単価表(2)集水桝清掃作業(組合せ作業) 100個当り単価表","排水管清掃車運転","高圧水洗浄式","h","T₂/N×100","機械損料",""
"13章 道路維持修繕 排水構造物清掃工 -1 管渠清掃、側溝清掃及び集水桝清掃(組合せ作業)","単価表(2)集水桝清掃作業(組合せ作業) 100個当り単価表","側溝清掃車運転","ブロワ式","","T₂/N×100","機械損料",""
"13章 道路維持修繕 排水構造物清掃工 -1 管渠清掃、側溝清掃及び集水桝清掃(組合せ作業)","単価表(2)集水桝清掃作業(組合せ作業) 100個当り単価表","散水車運転","","","T₂/N×100","必要に応じて計上 機械損料",""
"13章 道路維持修繕 排水構造物清掃工 -1 管渠清掃、側溝清掃及び集水桝清掃(組合せ作業)","単価表(2)集水桝清掃作業(組合せ作業) 100個当り単価表","諸雑費","式","1","","表7.1",""
"13章 道路維持修繕 排水構造物清掃工 -1 管渠清掃、側溝清掃及び集水桝清掃(組合せ作業)","単価表(2)集水桝清掃作業(組合せ作業) 100個当り単価表","計","","","","",""
"13章 道路維持修繕 排水構造物清掃工 -1 管渠清掃、側溝清掃及び集水桝清掃(組合せ作業)","単価表(3)機械運転単価表","機械名","規格","適用単価表","摘要","",""
"13章 道路維持修繕 排水構造物清掃工 -1 管渠清掃、側溝清掃及び集水桝清掃(組合せ作業)","単価表(3)機械運転単価表","排水管清掃車","高圧水洗浄式","機-6","","",""
"13章 道路維持修繕 排水構造物清掃工 -1 管渠清掃、側溝清掃及び集水桝清掃(組合せ作業)","単価表(3)機械運転単価表","側溝清掃車","ブロワ式","機-6","","",""
"13章 道路維持修繕 排水構造物清掃工 -1 管渠清掃、側溝清掃及び集水桝清掃(組合せ作業)","単価表(3)機械運転単価表","散水車","全機種","機-6","散水車使用の場合に計上","",""
"13章 道路維持修繕 排水構造物清掃工 -2 側溝清掃(単独作業)","単価表(1)側溝清掃作業(単独作業) 100m当り単価表","名称","規格","単位","数量","摘要",""
"13章 道路維持修繕 排水構造物清掃工 -2 側溝清掃(単独作業)","単価表(1)側溝清掃作業(単独作業) 100m当り単価表","土木一般世話役","","人","1.0×T₁/T×1/L×100","表4.1",""
"13章 道路維持修繕 排水構造物清掃工 -2 側溝清掃(単独作業)","単価表(1)側溝清掃作業(単独作業) 100m当り単価表","普通作業員","","","3.6×T₁/T×1/L×100","表4.1",""
"13章 道路維持修繕 排水構造物清掃工 -2 側溝清掃(単独作業)","単価表(1)側溝清掃作業(単独作業) 100m当り単価表","側溝清掃車運転","ブロワ式","h","T₁/L×100","機械損料",""
"13章 道路維持修繕 排水構造物清掃工 -2 側溝清掃(単独作業)","単価表(1)側溝清掃作業(単独作業) 100m当り単価表","諸雑費","式","1","","表6.1",""
"13章 道路維持修繕 排水構造物清掃工 -2 側溝清掃(単独作業)","単価表(1)側溝清掃作業(単独作業) 100m当り単価表","計","","","","",""
"13章 道路維持修繕 排水構造物清掃工 -2 側溝清掃(単独作業)","単価表(2)機械運転単価表","機械名","規格","適用単価表","摘要","",""
"13章 道路維持修繕 排水構造物清掃工 -2 側溝清掃(単独作業)","単価表(2)機械運転単価表","側溝清掃車","ブロワ式","機-6","","",""
"13章 道路維持修繕 排水構造物清掃工 -4 集水桝清掃(単独作業)","単価表(1)集水桝清掃作業(単独作業) 100個当り単価表","名称","規格","単位","数量","摘要",""
"13章 道路維持修繕 排水構造物清掃工 -4 集水桝清掃(単独作業)","単価表(1)集水桝清掃作業(単独作業) 100個当り単価表","土木一般世話役","","人","0.8×T₁/T×1/N×100","表4.1",""
"13章 道路維持修繕 排水構造物清掃工 -4 集水桝清掃(単独作業)","単価表(1)集水桝清掃作業(単独作業) 100個当り単価表","普通作業員","","","3.5×T₁/T×1/N×100","表4.1",""
"13章 道路維持修繕 排水構造物清掃工 -4 集水桝清掃(単独作業)","単価表(1)集水桝清掃作業(単独作業) 100個当り単価表","側溝清掃車運転","ブロワ式","h","T₁/N×100","機械損料",""
"13章 道路維持修繕 排水構造物清掃工 -4 集水桝清掃(単独作業)","単価表(1)集水桝清掃作業(単独作業) 100個当り単価表","諸雑費","式","1","","表6.1",""
"13章 道路維持修繕 排水構造物清掃工 -4 集水桝清掃(単独作業)","単価表(1)集水桝清掃作業(単独作業) 100個当り単価表","計","","","","",""
"13章 道路維持修繕 排水構造物清掃工 -4 集水桝清掃(単独作業)","単価表(2)機械運転単価表","機械名","規格","適用単価表","摘要","",""
"13章 道路維持修繕 排水構造物清掃工 -4 集水桝清掃(単独作業)","単価表(2)機械運転単価表","側溝清掃車","ブロワ式","機-6","","",""
"13章 道路維持修繕 トンネル清掃工","単価表(1)清掃延長1km当り単価表","名称","規格","単位","数量","摘要",""
"13章 道路維持修繕 トンネル清掃工","単価表(1)清掃延長1km当り単価表","土木一般世話役","","人","1.0×T₁/T×1/L₁","表5.1",""
"13章 道路維持修繕 トンネル清掃工","単価表(1)清掃延長1km当り単価表","特殊作業員","","","1.0×T₁/T×1/L₁","表5.1",""
"13章 道路維持修繕 トンネル清掃工","単価表(1)清掃延長1km当り単価表","普通作業員","","","2.0×T₁/T×1/L₁","表5.1",""
"13章 道路維持修繕 トンネル清掃工","単価表(1)清掃延長1km当り単価表","トンネル清掃車運転","","h","T₁/L₁","機械損料",""
"13章 道路維持修繕 トンネル清掃工","単価表(1)清掃延長1km当り単価表","散水車運転","","","T₁/L₁","必要に応じて計上 機械損料",""
"13章 道路維持修繕 トンネル清掃工","単価表(1)清掃延長1km当り単価表","ブラシ","","個","0.02","表7.1",""
"13章 道路維持修繕 トンネル清掃工","単価表(1)清掃延長1km当り単価表","諸雑費","式","1","","表8.1",""
"13章 道路維持修繕 トンネル清掃工","単価表(1)清掃延長1km当り単価表","計","","","","",""
"13章 道路維持修繕 トンネル清掃工","単価表(2)機械運転単価表","機械名","規格","適用単価表","摘要","",""
"13章 道路維持修繕 トンネル清掃工","単価表(2)機械運転単価表","トンネル清掃車","2本ブラシ式","機-6","","",""
"13章 道路維持修繕 トンネル清掃工","単価表(2)機械運転単価表","散水車","全機種","機-6","散水車使用の場合に計上","",""
"13章 道路維持修繕 トンネル照明器具清掃工","単価表(1)表面清掃 照明灯100灯当り単価表","名称","規格","単位","数量","摘要",""
"13章 道路維持修繕 トンネル照明器具清掃工","単価表(1)表面清掃 照明灯100灯当り単価表","土木一般世話役","","人","","表3.1",""
"13章 道路維持修繕 トンネル照明器具清掃工","単価表(1)表面清掃 照明灯100灯当り単価表","普通作業員","","","","表3.1",""
"13章 道路維持修繕 トンネル照明器具清掃工","単価表(1)表面清掃 照明灯100灯当り単価表","高所作業車運転","トラック架装・伸縮ブーム プラットフォーム型・作業床高9.9m 積載荷重1,000kg","日","","表3.1 機械賃料",""
"13章 道路維持修繕 トンネル照明器具清掃工","単価表(1)表面清掃 照明灯100灯当り単価表","諸雑費","式","1","","表3.1",""
"13章 道路維持修繕 トンネル照明器具清掃工","単価表(1)表面清掃 照明灯100灯当り単価表","計","","","","",""
"13章 道路維持修繕 トンネル照明器具清掃工","単価表(2) 表面及び内面清掃 照明灯100灯当り単価表","名称","規格","単位","数量","摘要",""
"13章 道路維持修繕 トンネル照明器具清掃工","単価表(2) 表面及び内面清掃 照明灯100灯当り単価表","土木一般世話役","","人","","表3.1",""
"13章 道路維持修繕 トンネル照明器具清掃工","単価表(2) 表面及び内面清掃 照明灯100灯当り単価表","普通作業員","","","","表3.1",""
"13章 道路維持修繕 トンネル照明器具清掃工","単価表(2) 表面及び内面清掃 照明灯100灯当り単価表","高所作業車運転","トラック架装・伸縮ブーム プラットフォーム型・作業床高9.9m 積載荷重1,000kg","日","","表3.1 機械賃料",""
"13章 道路維持修繕 トンネル照明器具清掃工","単価表(2) 表面及び内面清掃 照明灯100灯当り単価表","諸雑費","式","1","","表3.1",""
"13章 道路維持修繕 トンネル照明器具清掃工","単価表(2) 表面及び内面清掃 照明灯100灯当り単価表","計","","","","",""
"13章 道路維持修繕 トンネル照明器具清掃工","単価表(3)機械運転単価表","機械名","規格","適用単価表","指定事項","",""
"13章 道路維持修繕 トンネル照明器具清掃工","単価表(3)機械運転単価表","高所作業車","トラック架装・伸縮ブーム プラットフォーム型・作業床高9.9m 積載荷重1,000kg","機-29","運転労務数量→ 1.00 燃料消費量 (表面清掃)→ 22 (表面及び内面清掃)→ 23 機械賃料数量→ 1.42","",""
"13章 道路維持修繕 トンネル補修工 -1 ひび割れ補修工","単価表(1) ひび割れ補修工(低圧注入工法) 1トンネル当り単価表","名称","規格","単位","数量","摘要",""
"13章 道路維持修繕 トンネル補修工 -1 ひび割れ補修工","単価表(1) ひび割れ補修工(低圧注入工法) 1トンネル当り単価表","土木一般世話役","","人","1×L/D","表4.1,表5.1",""
"13章 道路維持修繕 トンネル補修工 -1 ひび割れ補修工","単価表(1) ひび割れ補修工(低圧注入工法) 1トンネル当り単価表","特殊作業員","","","1×L/D","表4.1,表5.1",""
"13章 道路維持修繕 トンネル補修工 -1 ひび割れ補修工","単価表(1) ひび割れ補修工(低圧注入工法) 1トンネル当り単価表","普通作業員","","","1×L/D","表4.1,表5.1",""
"13章 道路維持修繕 トンネル補修工 -1 ひび割れ補修工","単価表(1) ひび割れ補修工(低圧注入工法) 1トンネル当り単価表","高所作業車運転","[トラック架装・伸縮ブーム・プラットフォーム型] 作業床高9.9m 積載荷重1,000kg","日","L/D","表3.1,表5.1 機械賃料",""
"13章 道路維持修繕 トンネル補修工 -1 ひび割れ補修工","単価表(1) ひび割れ補修工(低圧注入工法) 1トンネル当り単価表","注入材","","kg","","必要数量計上(注)1",""
"13章 道路維持修繕 トンネル補修工 -1 ひび割れ補修工","単価表(1) ひび割れ補修工(低圧注入工法) 1トンネル当り単価表","シール材","","","","式1.1",""
"13章 道路維持修繕 トンネル補修工 -1 ひび割れ補修工","単価表(1) ひび割れ補修工(低圧注入工法) 1トンネル当り単価表","低圧注入器具","","個","","必要数量計上(注)1",""
"13章 道路維持修繕 トンネル補修工 -1 ひび割れ補修工","単価表(1) ひび割れ補修工(低圧注入工法) 1トンネル当り単価表","諸雑費","式","1","","表6.1",""
"13章 道路維持修繕 トンネル補修工 -1 ひび割れ補修工","単価表(1) ひび割れ補修工(低圧注入工法) 1トンネル当り単価表","計","","","","",""
"13章 道路維持修繕 トンネル補修工 -1 ひび割れ補修工","単価表(2)機械運転単価表","機械名","規格","適用単価表","指定事項","",""
"13章 道路維持修繕 トンネル補修工 -1 ひび割れ補修工","単価表(2)機械運転単価表","高所作業車","[トラック架装・伸縮ブーム・プラットフォーム型] 作業床高9.9m 積載荷重1,000kg","機-29","運転労務数量→ 1.00 燃料消費量→21 機械賃料数量→ 1.32","",""
"13章 道路維持修繕⑤ 欠損部補修工","単価表(1)加熱合材補修工1t当り単価表","名称","規格","単位","数量","摘要",""
"13章 道路維持修繕⑤ 欠損部補修工","単価表(1)加熱合材補修工1t当り単価表","土木一般世話役","","人","","表3.1",""
"13章 道路維持修繕⑤ 欠損部補修工","単価表(1)加熱合材補修工1t当り単価表","特殊作業員","","","","表3.1",""
"13章 道路維持修繕⑤ 欠損部補修工","単価表(1)加熱合材補修工1t当り単価表","普通作業員","","","","表3.1",""
"13章 道路維持修繕⑤ 欠損部補修工","単価表(1)加熱合材補修工1t当り単価表","振動ローラ (舗装用)運転","搭乗・コンバインド式・排出ガス対策型(第2次基準値) 運転質量2.4~2.6t","日","","表3.1 機械賃料",""
"13章 道路維持修繕⑤ 欠損部補修工","単価表(1)加熱合材補修工1t当り単価表","アスファルト混合物","加熱型","t","1","",""
"13章 道路維持修繕⑤ 欠損部補修工","単価表(1)加熱合材補修工1t当り単価表","諸雑費","式","1","","表3.1",""
"13章 道路維持修繕⑤ 欠損部補修工","単価表(1)加熱合材補修工1t当り単価表","計","","","","",""
"13章 道路維持修繕⑤ 欠損部補修工","単価表(2)常温合材補修工1t当り単価表","名称","規格","単位","数量","摘要",""
"13章 道路維持修繕⑤ 欠損部補修工","単価表(2)常温合材補修工1t当り単価表","土木一般世話役","","人","","表3.2",""
"13章 道路維持修繕⑤ 欠損部補修工","単価表(2)常温合材補修工1t当り単価表","特殊作業員","","","","表3.2",""
"13章 道路維持修繕⑤ 欠損部補修工","単価表(2)常温合材補修工1t当り単価表","普通作業員","","","","表3.2",""
"13章 道路維持修繕⑤ 欠損部補修工","単価表(2)常温合材補修工1t当り単価表","アスファルト混合物","常温型","t","1","",""
"13章 道路維持修繕⑤ 欠損部補修工","単価表(2)常温合材補修工1t当り単価表","諸雑費","式","1","","表3.2",""
"13章 道路維持修繕⑤ 欠損部補修工","単価表(2)常温合材補修工1t当り単価表","計","","","","",""
"13章 道路維持修繕⑤ 欠損部補修工","単価表(3)機械運転単価表","機械名","規格","適用単価表","指定事項","",""
"13章 道路維持修繕⑤ 欠損部補修工","単価表(3)機械運転単価表","振動ローラ (舗装用)","搭乗・コンバインド式・排出ガス対策型(第2次基準値) 運転質量2.4~2.6t","機-31","運転労務数量→ 1.00 機械賃料数量→ 1.40","",""
"13章 道路維持修繕 舗装版削孔工(アスファルト舗装版)","単価表(1) アスファルト削孔(コンクリート穿孔機) 100孔当り単価表","名称","規格","単位","数量","摘要",""
"13章 道路維持修繕 舗装版削孔工(アスファルト舗装版)","単価表(1) アスファルト削孔(コンクリート穿孔機) 100孔当り単価表","土木一般世話役","","人","","表4.1",""
"13章 道路維持修繕 舗装版削孔工(アスファルト舗装版)","単価表(1) アスファルト削孔(コンクリート穿孔機) 100孔当り単価表","特殊作業員","","","","表4.1",""
"13章 道路維持修繕 舗装版削孔工(アスファルト舗装版)","単価表(1) アスファルト削孔(コンクリート穿孔機) 100孔当り単価表","普通作業員","","","","表4.1",""
"13章 道路維持修繕 舗装版削孔工(アスファルト舗装版)","単価表(1) アスファルト削孔(コンクリート穿孔機) 100孔当り単価表","コンクリート穿孔機用ビット","ダイヤモンドビット","個","","表4.1",""
"13章 道路維持修繕 舗装版削孔工(アスファルト舗装版)","単価表(1) アスファルト削孔(コンクリート穿孔機) 100孔当り単価表","コンクリート穿孔機運転","電動式コアボーリングマシン・最大穿孔径25cm","日","","機械損料",""
"13章 道路維持修繕 舗装版削孔工(アスファルト舗装版)","単価表(1) アスファルト削孔(コンクリート穿孔機) 100孔当り単価表","諸雑費","式","1","","表4.1",""
"13章 道路維持修繕 舗装版削孔工(アスファルト舗装版)","単価表(1) アスファルト削孔(コンクリート穿孔機) 100孔当り単価表","計","","","","",""
"13章 道路維持修繕 舗装版削孔工(アスファルト舗装版)","単価表(2) 機械運転単価表","機械名","規格","適用単価表","指定事項","",""
"13章 道路維持修繕 舗装版削孔工(アスファルト舗装版)","単価表(2) 機械運転単価表","コンクリート穿孔機","電動式コアボーリングマシン・最大穿孔径25cm","機-14","","",""
"13章 道路維持修繕 横断歩道橋補修工","単価表(1) 既設舗装はぎ取り1m²当り単価表","名称","規格","単位","数量","摘要",""
"13章 道路維持修繕 横断歩道橋補修工","単価表(1) 既設舗装はぎ取り1m²当り単価表","土木一般世話役","","人","","表3.1",""
"13章 道路維持修繕 横断歩道橋補修工","単価表(1) 既設舗装はぎ取り1m²当り単価表","特殊作業員","","","","表3.1",""
"13章 道路維持修繕 横断歩道橋補修工","単価表(1) 既設舗装はぎ取り1m²当り単価表","普通作業員","","","","表3.1",""
"13章 道路維持修繕 横断歩道橋補修工","単価表(1) 既設舗装はぎ取り1m²当り単価表","諸雑費","式","1","","表3.1",""
"13章 道路維持修繕 横断歩道橋補修工","単価表(1) 既設舗装はぎ取り1m²当り単価表","計","","","","",""
"13章 道路維持修繕 横断歩道橋補修工","単価表(2) ノンスリップ撤去 100m当り単価表","名称","規格","単位","数量","摘要",""
"13章 道路維持修繕 横断歩道橋補修工","単価表(2) ノンスリップ撤去 100m当り単価表","土木一般世話役","","人","","表3.2",""
"13章 道路維持修繕 横断歩道橋補修工","単価表(2) ノンスリップ撤去 100m当り単価表","特殊作業員","","","","表3.2",""
"13章 道路維持修繕 横断歩道橋補修工","単価表(2) ノンスリップ撤去 100m当り単価表","普通作業員","","","","表3.2",""
"13章 道路維持修繕 横断歩道橋補修工","単価表(2) ノンスリップ撤去 100m当り単価表","諸雑費","式","1","","表3.2",""
"13章 道路維持修繕 横断歩道橋補修工","単価表(2) ノンスリップ撤去 100m当り単価表","計
13章 道路維持修繕 道路維持修繕-1 道路除雪工""","表3.1 機種の選定","工種","作業条件","機種","規格","",""
"13章 道路維持修繕 道路維持修繕-1 道路除雪工","単価表(1)除雪機械1時間当り単価表","名称","規格","単位","数量","摘要",""
"13章 道路維持修繕 道路維持修繕-1 道路除雪工","単価表(1)除雪機械1時間当り単価表","運転手(特殊/一般)","","人","1/T","表5.1",""
"13章 道路維持修繕 道路維持修繕-1 道路除雪工","単価表(1)除雪機械1時間当り単価表","助手 (特殊作業員・普通作業員)","","","1/T","表5.1 必要に応じて計上",""
"13章 道路維持修繕 道路維持修繕-1 道路除雪工","単価表(1)除雪機械1時間当り単価表","除雪作業世話役 (土木一般世話役)","","","(1/T)/3","表5.1",""
"13章 道路維持修繕 道路維持修繕-1 道路除雪工","単価表(1)除雪機械1時間当り単価表","機械付労務 特殊作業員","","","1","",""
"13章 道路維持修繕 道路維持修繕-1 道路除雪工","単価表(1)除雪機械1時間当り単価表","機械付労務 普通作業員","","","1","",""
"13章 道路維持修繕 道路維持修繕-1 道路除雪工","単価表(1)除雪機械1時間当り単価表","除雪機械","","h","1","機械損料",""
"13章 道路維持修繕 道路維持修繕-1 道路除雪工","単価表(1)除雪機械1時間当り単価表","付属品損耗費","","","1","必要に応じて計上",""
"13章 道路維持修繕 道路維持修繕-1 道路除雪工","単価表(1)除雪機械1時間当り単価表","燃料費","","l","","「第2編1章一般事項 ②原動機燃料消費量」による",""
"13章 道路維持修繕 道路維持修繕-1 道路除雪工","単価表(1)除雪機械1時間当り単価表","諸雑費","式","1","","",""
"13章 道路維持修繕 道路維持修繕-1 道路除雪工","単価表(1)除雪機械1時間当り単価表","計","","","","",""
"13章 道路維持修繕 道路維持修繕-1 道路除雪工","単価表(2)巡回1回当り単価表","名称","規格","単位","数量","摘要",""
"13章 道路維持修繕 道路維持修繕-1 道路除雪工","単価表(2)巡回1回当り単価表","運転手(一般)","","人","T/T","表6.1",""
"13章 道路維持修繕 道路維持修繕-1 道路除雪工","単価表(2)巡回1回当り単価表","土木一般世話役","","","T/8","表6.1",""
"13章 道路維持修繕 道路維持修繕-1 道路除雪工","単価表(2)巡回1回当り単価表","凍結防止剤散布車","","h","T","表6.1 機械損料",""
"13章 道路維持修繕 道路維持修繕-1 道路除雪工","単価表(2)巡回1回当り単価表","燃料費","","l","","パトロール車又は凍結防止剤散布車",""
"13章 道路維持修繕 道路維持修繕-1 道路除雪工","単価表(2)巡回1回当り単価表","諸雑費","式","1","","",""
"13章 道路維持修繕 道路維持修繕-1 道路除雪工","単価表(2)巡回1回当り単価表","計","","","","",""
"13章 道路維持修繕④ 道路打換え工","単価表(2)機械運転単価表","機械名","規格","適用単価表","指定事項","",""
"13章 道路維持修繕④ 道路打換え工","単価表(2)機械運転単価表","バックホウ(クローラ型)","標準型・超低騒音型。排出ガス対策型(第3次基準値) 山積0.45m³(平積0.35m³)","機-28","運転労務数量→0.95(全層打換え) 0.65 (舗装版のみ打換え) 燃料消費量→36 (全層打換え) 24 (舗装版のみ打換え) 機械賃料数量→1.27(全層打換え) 1.24 (舗装版のみ打換え)","",""
"13章 道路維持修繕④ 道路打換え工","単価表(2)機械運転単価表","大型ブレーカ","油圧ブレーカ バケット容量0.2m³対応 ベースマシン含む 超低騒音型。排出ガス対策型(第3次基準値)","機-28","運転労務数量→ 0.45(全層打換え) 0.48 (舗装版のみ打換え) 燃料消費量→15 (全層打換え) 16 (舗装版のみ打換え) 機械賃料数量→1.29(全層打換え) 1.27 (舗装版のみ打換え)","",""
"13章 道路維持修繕④ 道路打換え工","単価表(2)機械運転単価表","バックホウ(クローラ型) (コンクリート圧砕装置ベースマシン)","標準型・超低騒音型。排出ガス対策型(第3次基準値) 山積0.45m³(平積0.35m³)","機-28","運転労務数量→0.45(全層打換え) 0.48 (舗装版のみ打換え) 燃料消費量→17 (全層打換え) 18 (舗装版のみ打換え) 機械賃料数量→1.38(全層打換え) 1.36 (舗装版のみ打換え)","",""
"13章 道路維持修繕④ 道路打換え工","単価表(2)機械運転単価表","小型バックホウ (クローラ型)","標準型・超低騒音型。排出ガス対策型(第3次基準値) 山積0.09~0.11m³(平積0.07~0.08m³)","機-18","運転労務数量→ 0.80(全層打換え) 0.58 (舗装版のみ打換え) 燃料消費量→9 (全層打換え) 7 (舗装版のみ打換え) 機械損料数量→1.38 (全層打換え) 1.14 (舗装版のみ打換え)","",""
"13章 道路維持修繕④ 道路打換え工","単価表(2)機械運転単価表","タイヤローラ","普通型・低騒音型。排出ガス対策型(第2次基準値) 運転質量8~20t","機-28","運転労務数量→1.00(全層打換え) 1.00 (舗装版のみ打換え) 燃料消費量→32 (全層打換え) 34 (舗装版のみ打換え) 機械賃料数量→ 1.34(全層打換え) 1.34 (舗装版のみ打換え)","",""
"13章 道路維持修繕④ 道路打換え工","単価表(2)機械運転単価表","振動ローラ (舗装用)","搭乗・コンバインド式・低騒音型 排出ガス対策型(第2次基準値) 運転質量3~4t","機-28","運転労務数量→1.00(全層打換え) 1.00 (舗装版のみ打換え) 燃料消費量→17 (全層打換え) 18 (舗装版のみ打換え) 機械賃料数量→ 1.34(全層打換え) 1.34 (舗装版のみ打換え)","",""
"13章 道路維持修繕④ 道路打換え工","単価表(2)機械運転単価表","アスファルトフィニッシャ","ホイール型・低騒音型。排出ガス対策型(第3次基準値) 舗装幅2.3~6.0m","機-28","運転労務数量→0.55(全層打換え) 0.68 (舗装版のみ打換え) 燃料消費量→31 (全層打換え) 38 (舗装版のみ打換え) 機械賃料数量→1.10 (全層打換え) 1.11 (舗装版のみ打換え)","",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(1)共同溝工10m³当り単価表 [共同溝工(1)]","名称","規格","単位","数量","摘要",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(1)共同溝工10m³当り単価表 [共同溝工(1)]","土木一般世話役","","人","","表3.3",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(1)共同溝工10m³当り単価表 [共同溝工(1)]","特殊作業員","","","","表3.3",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(1)共同溝工10m³当り単価表 [共同溝工(1)]","普通作業員","","","","表3.3",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(1)共同溝工10m³当り単価表 [共同溝工(1)]","型わく工","","","","表3.3",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(1)共同溝工10m³当り単価表 [共同溝工(1)]","とび工","","","","表3.3",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(1)共同溝工10m³当り単価表 [共同溝工(1)]","コンクリート","","m³","","表3.3 式3.1",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(1)共同溝工10m³当り単価表 [共同溝工(1)]","コンクリートポンプ車運転","トラック架装・ブーム式 圧送能力90~110m³/h","h","","表3.3 機械損料",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(1)共同溝工10m³当り単価表 [共同溝工(1)]","圧送管組立,撤去費","","10m³","","必要に応じて計上 単価表(2)",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(1)共同溝工10m³当り単価表 [共同溝工(1)]","特別な養生工","","10m³","","必要に応じて計上(注)",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(1)共同溝工10m³当り単価表 [共同溝工(1)]","基礎砕石 工種","式","1","","表3.3 必要に応じて計上",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(1)共同溝工10m³当り単価表 [共同溝工(1)]","均しコンクリート 工種","式","1","","表3.3 必要に応じて計上",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(1)共同溝工10m³当り単価表 [共同溝工(1)]","歩床部コンクリート 工種","式","1","","表3.3 必要に応じて計上",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(1)共同溝工10m³当り単価表 [共同溝工(1)]","目地止水板 工種","式","1","","表3.3 必要に応じて計上",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(1)共同溝工10m³当り単価表 [共同溝工(1)]","諸雑費","式","1","","表3.3",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(1)共同溝工10m³当り単価表 [共同溝工(1)]","計","","","","",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(2)躯体部圧送管組立・撤去費10m³当り単価表","名称","規格","単位","数量","摘要",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(2)躯体部圧送管組立・撤去費10m³当り単価表","普通作業員","","人","0.50×L/B","表3.3(注)9",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(2)躯体部圧送管組立・撤去費10m³当り単価表","諸雑費","式","1","","",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(2)躯体部圧送管組立・撤去費10m³当り単価表","計","","","","",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(3)機械運転単価表","機械名","規格","適用単価表","指定事項","",""
"14章 共同溝工①共同溝工①-1 共同溝工(1) (構造物単位)","単価表(3)機械運転単価表","コンクリートポンプ車","トラック架装・ブーム式 圧送能力90~110m³/h","機-3","機械損料1→コンクリートポンプ車(トラック架装・ブーム式 圧送能力90~110m³/h) 機械損料2→コンクリート圧送管(径125mm) 単位→m・h 数量→L×1h","",""
"14章共同溝工①共同溝工①-2 共同溝工(2)","単価表(1)掘削工100m³当り単価表","名称","規格","単位","数量","摘要",""
"14章共同溝工①共同溝工①-2 共同溝工(2)","単価表(1)掘削工100m³当り単価表","普通作業員","","人","","表3.1",""
"14章共同溝工①共同溝工①-2 共同溝工(2)","単価表(1)掘削工100m³当り単価表","バックホウ (クローラ型)運転","標準型。排出ガス対策型(第1次基準値) 山積0.8m³(平積0.6m³)","日","","表3.1 機械損料",""
"14章共同溝工①共同溝工①-2 共同溝工(2)","単価表(1)掘削工100m³当り単価表","クラムシェル運転","油圧クラムシェル・テレスコピック式 平積0.4m³","","","表3.1 機械損料",""
"14章共同溝工①共同溝工①-2 共同溝工(2)","単価表(1)掘削工100m³当り単価表","小型バックホウ (クローラ型)運転","標準型。排出ガス対策型(第1次基準値) 山積0.08m³(平積0.06m³)","","","表3.1 機械損料",""
